fecha_hora,sensor_id,laeq,lai,laimax
2025-12-03 22:20:04.483022,11,49.380281364027994,63.1345834709144,86.66205566403096
2025-12-03 22:20:04.483022,2,88.17556658024279,62.92192360880051,65.33685062875948
2025-12-03 22:20:04.483022,2,76.23430515513027,75.16362206138695,62.98413605522959
2025-12-03 22:20:04.483022,7,82.79539342722114,61.53695551994912,80.12664790070558
2025-12-03 22:20:04.483022,11,47.97654538685414,70.03424086991595,83.35110351517636
2025-12-03 22:20:04.483022,11,42.904354694270936,70.06461903681537,65.66692876227167
2025-12-03 22:20:04.483022,2,69.44372402977872,44.98692495321255,72.74396873498736
2025-12-03 22:20:04.483022,7,60.92426052460714,58.72287771224256,73.88801549089109
2025-12-03 22:20:04.483022,7,60.72855964313166,73.72260804098339,72.69323905147087
2025-12-03 22:20:04.483022,7,57.809576887205665,57.36336858024504,60.48529459555471
2025-12-03 22:20:04.483022,7,52.337034546687626,78.48570741577302,62.375173279070374
2025-12-03 22:20:04.483022,7,57.61283402429463,50.44055060618724,85.77234497044775
2025-12-03 22:20:04.483022,7,76.83408673085397,75.80382296328852,79.58036246685698
2025-12-03 22:20:04.483022,2,83.88423246069098,44.63830915907495,78.12908316597907
2025-12-03 22:20:04.483022,2,72.8139084663913,60.40717310675453,67.33797249866637
2025-12-03 22:20:04.483022,7,75.99423593262563,36.39291347745102,74.7472570365752
2025-12-03 22:20:04.483022,11,63.40334519245874,68.321866247466,60.79949446956518
2025-12-03 22:20:04.483022,2,54.27781785567156,53.68200390227503,97.18427358260735
2025-12-03 22:20:04.483022,11,61.44614588919337,63.57494002236967,88.64545540188857
2025-12-03 22:20:04.483022,2,40.34377600819154,64.30840180735342,83.41417078766644
2025-12-03 22:20:04.483022,7,53.3908887879345,32.9035437852536,70.35955677622033
2025-12-03 22:20:04.483022,2,87.34091083751193,48.67072321325534,90.609810767676
2025-12-03 22:20:04.483022,11,45.445818135737,40.08356936167327,76.56917655699189
2025-12-03 22:20:04.483022,7,46.602459698657015,73.41507879922901,93.25781055771915
2025-12-03 22:20:04.483022,11,46.4117683738773,58.963228009043945,89.76730413862467
2025-12-03 22:20:04.483022,2,47.723277770379696,38.282236404241964,75.17956808120158
2025-12-03 22:20:04.483022,7,56.54825512875114,64.8184704303399,95.17797302387814
2025-12-03 22:20:04.483022,11,57.585537824588336,65.79458324526966,70.68434219218078
2025-12-03 22:20:04.483022,7,85.85878711645634,59.68925775938387,69.9920245241068
2025-12-03 22:20:04.483022,2,42.27297412826834,57.32788383560228,84.73525233238517
2025-12-03 22:20:04.483022,2,79.6375846595588,70.40819721762037,95.72608031953031
2025-12-03 22:20:04.483022,7,61.224419239427036,73.41492523183724,60.193034795264154
2025-12-03 22:20:04.483022,7,80.79709381748611,69.9552002560049,66.0500736457913
2025-12-03 22:20:04.483022,2,49.40280868191535,33.72595541327456,74.95304951577165
2025-12-03 22:20:04.483022,2,44.822674097705836,43.394508022438814,73.39334021159007
2025-12-03 22:20:04.483022,7,48.8770132181678,38.26731236902787,75.8568197299513
2025-12-03 22:20:04.483022,7,69.16060137197297,36.25453250336667,85.95027672781245
2025-12-03 22:20:04.483022,7,78.9199240828768,62.90237250932209,97.43527359524825
2025-12-03 22:20:04.483022,7,84.80695949093834,40.6804724304642,76.16197531302532
2025-12-03 22:20:04.483022,7,46.31841473620414,57.20263175799222,67.2151968304229
2025-12-03 22:20:04.483022,2,52.37782126742129,64.95357938604879,99.06256530148708
2025-12-03 22:20:04.483022,7,74.55327308603157,75.19464652889187,91.75533990944231
2025-12-03 22:20:04.483022,2,55.363577138430635,77.3734966677872,62.155431920993635
2025-12-03 22:20:04.483022,2,52.79484338416589,42.17037862925719,67.26172477278337
2025-12-03 22:20:04.483022,2,52.84336180533377,67.92071982169816,66.49215371353999
2025-12-03 22:20:04.483022,7,78.11242167303615,64.41806427404384,90.782133693384
2025-12-03 22:20:04.483022,2,77.77576459364357,62.88112895522429,83.73661623316254
2025-12-03 22:20:04.483022,11,69.82600661072466,44.39597504280103,67.37579485654582
2025-12-03 22:20:04.483022,7,71.5627026042408,67.56108325798363,93.40026435653654
2025-12-03 22:20:04.483022,11,51.889825657277925,45.077086428242154,79.26852104783055
2025-12-03 22:20:04.483022,11,69.20955286081002,30.984594779400577,71.20056087784751
2025-12-03 22:20:04.483022,7,59.55154270202247,72.95428474114112,81.34276281626425
2025-12-03 22:20:04.483022,11,61.57907400543513,72.27900283421926,66.95138856475546
2025-12-03 22:20:04.483022,2,42.50983336882514,49.65039136560485,92.3374850669401
2025-12-03 22:20:04.483022,7,79.13465525915603,71.46264471342118,99.012744857993
2025-12-03 22:20:04.483022,11,81.397179585101,60.716487886816665,72.70185927289097
2025-12-03 22:20:04.483022,7,43.72830287657281,75.33612880086568,64.45204312744663
2025-12-03 22:20:04.483022,2,66.90493358915873,34.43038498742415,81.15909003004538
2025-12-03 22:20:04.483022,7,65.67528421594069,49.14797333909925,84.75976393608701
2025-12-03 22:20:04.483022,7,43.33797651123775,47.94460078071801,79.27229855178823
2025-12-03 22:20:04.483022,7,84.72414542578883,44.30225066572825,98.23952213354237
2025-12-03 22:20:04.483022,11,56.28304267080265,74.77830304015087,77.27205709900858
2025-12-03 22:20:04.483022,11,45.784060389611966,67.20346274943347,94.84989185016097
2025-12-03 22:20:04.483022,11,58.47031595821661,35.6818451583686,67.60103171628197
2025-12-03 22:20:04.483022,7,80.49388415244965,79.70704798108561,90.51338919227845
2025-12-03 22:20:04.483022,11,62.467704749655056,54.89610610461728,85.98871852137609
2025-12-03 22:20:04.483022,11,83.91103872202748,48.73322989887657,69.43360360896405
2025-12-03 22:20:04.483022,7,40.632805885643215,59.511700010257044,75.50111089798935
2025-12-03 22:20:04.483022,7,62.637079318585485,39.50057495714826,73.53638615076007
2025-12-03 22:20:04.483022,7,78.68592693622637,30.230338807199328,82.54402897490331
2025-12-03 22:20:04.483022,2,82.84702523450017,68.60269430077057,81.15246689097202
2025-12-03 22:20:04.483022,11,40.888143403112316,53.30798156936507,80.94926268276659
2025-12-03 22:20:04.483022,7,66.28705062061104,69.55289371914395,90.87368589647573
2025-12-03 22:20:04.483022,11,63.888181971644286,63.439064244943026,97.70320136743169
2025-12-03 22:41:44.296680,7,50.81242571965431,44.55468946935917,84.0687769507302
2025-12-03 22:41:44.296680,2,85.76763995443834,78.96091299920684,93.28324027433717
2025-12-03 22:41:44.296680,11,87.98433485519934,42.691619347741344,89.44168598030835
2025-12-03 22:41:44.296680,11,67.80406944466502,38.157351198817125,67.40797685208702
2025-12-03 22:41:44.296680,2,87.17086977130039,52.360263791646474,60.439256385038206
2025-12-03 22:41:44.296680,7,67.64658442079686,34.31861661544169,74.3620089092565
2025-12-03 22:41:44.296680,2,61.069845946952796,37.53632257025601,79.6672465490824
2025-12-03 22:41:44.296680,7,73.59655646518407,68.57933784974836,98.77006248253414
2025-12-03 22:41:44.296680,7,45.7543076958672,54.04614759337549,79.48341441972235
2025-12-03 22:41:44.296680,11,69.43370155959722,39.78202347862457,65.36868776881748
2025-12-03 22:41:44.296680,7,73.68094870385178,58.75597925014771,96.7523055378333
2025-12-03 22:41:44.296680,11,50.80253094392725,34.760638267010414,76.72199426945528
2025-12-03 22:41:44.296680,2,76.03883116644131,55.20655793519771,85.13520160569138
2025-12-03 22:41:44.296680,2,63.351202539699656,69.65662676268161,92.32631181729789
2025-12-03 22:41:44.296680,2,76.83399744109843,52.7628883615666,73.01231320822329
2025-12-03 22:41:44.296680,11,59.69593260488126,69.61512210972779,98.51516329110316
2025-12-03 22:41:44.296680,7,80.81427979152727,78.31042810036313,86.02794004431748
2025-12-03 22:41:44.296680,11,69.73734390309743,71.96070308004848,85.08378768508271
2025-12-03 22:41:44.296680,11,51.07733553121196,38.20429223594651,81.87951377867822
2025-12-03 22:41:44.296680,7,84.74253310535488,31.395802887287484,97.60089122456002
2025-12-03 22:41:44.296680,2,75.93938323315297,65.445709002928,98.9086960569404
2025-12-03 22:41:44.296680,2,50.84890726111461,63.34430150175678,92.0786346977671
2025-12-03 22:41:44.296680,11,69.24044149581198,32.01663131707468,94.35467509623801
2025-12-03 22:41:44.296680,2,79.18496847467918,48.95385742226892,81.32368516114451
2025-12-03 22:41:44.296680,7,42.2118778519273,38.348756133650056,69.17715090716584
2025-12-03 22:41:44.296680,7,87.7381157365736,59.87523006263531,70.21439761135213
2025-12-03 22:41:44.296680,11,64.86879782966341,67.4993761279298,63.195445172135905
2025-12-03 22:41:44.296680,11,57.03859857723323,46.332784754900715,71.73759277106858
2025-12-03 22:41:44.296680,2,61.167012175919375,43.73870553029918,84.30383576527882
2025-12-03 22:41:44.296680,7,70.0405489896302,36.05472729455096,94.95363083739518
2025-12-03 22:41:44.296680,7,42.361811763094366,70.61792654659885,82.06605137490129
2025-12-03 22:41:44.296680,2,83.22975092890348,71.72735111706837,96.98136414311303
2025-12-03 22:41:44.296680,11,50.04713245692405,79.85958456445042,69.5261472358526
2025-12-03 22:41:44.296680,2,89.23833069255939,46.884035342245475,68.23390046262416
2025-12-03 22:41:44.296680,7,86.99256950407093,64.06034632833956,65.5246596428561
2025-12-03 22:41:44.296680,7,46.31420460398083,76.02908173279764,79.5778841738504
2025-12-03 22:41:44.296680,2,42.03224720351224,78.03921103087143,75.32686546257369
2025-12-03 22:41:44.296680,7,65.12306830488619,33.65471473977183,63.957884909290016
2025-12-03 22:41:44.296680,7,49.01294554917625,41.71052704483684,92.23119215110998
2025-12-03 22:41:44.296680,2,54.97722200483474,63.362527027761615,60.79092249748584
2025-12-03 22:41:44.296680,2,87.07850660131825,42.248770877635074,73.1970845578827
2025-12-03 22:41:44.296680,7,87.7704759841458,78.01858608684876,75.16755766888959
2025-12-03 22:41:44.296680,7,86.28953610053085,76.09328870670733,78.85961956492825
2025-12-03 22:41:44.296680,7,75.21865854955264,41.431638291042276,91.90791669092145
2025-12-03 22:41:44.296680,2,62.87020687016124,64.59219774464665,65.89448214545806
2025-12-03 22:41:44.296680,7,81.47098914296666,56.943023863964214,75.90134108158134
2025-12-03 22:41:44.296680,11,45.50945740174924,59.580204913426684,82.9389841360316
2025-12-03 22:41:44.296680,7,88.9184747535388,59.294441387842426,77.67402366001726
2025-12-03 22:41:44.296680,7,68.73044282050844,48.46174133697278,97.47953726418491
2025-12-03 22:41:44.296680,7,83.53495571273655,70.07175799219235,62.95407437105911
2025-12-03 22:41:44.296680,11,50.97791670970325,43.670203378126494,89.4008015228618
2025-12-03 22:41:44.296680,2,65.82230447415093,75.49818783881473,78.87926301472618
2025-12-03 22:41:44.296680,7,63.0497160785592,75.30189917987371,63.24829142871408
2025-12-03 22:41:44.296680,7,66.87604430710064,32.40073566086772,88.33399052688561
2025-12-03 22:41:44.296680,7,66.22112559270158,37.33073839886811,60.46875406484417
2025-12-03 22:41:44.296680,2,49.39586380008164,72.74770821531747,63.666458817391124
2025-12-03 22:41:44.296680,7,51.52187221638685,39.873616273913015,78.0368354976062
2025-12-03 22:41:44.296680,11,44.91037242781547,50.91241692063856,75.53195823917811
2025-12-03 22:41:44.296680,2,76.69818601118641,65.19253514029353,78.33523459110475
2025-12-03 22:41:44.296680,7,88.93897252512525,53.714923494243216,90.24317218115192
2025-12-03 22:41:44.296680,7,41.183555132769435,66.8754355370766,95.55828701960954
2025-12-03 22:41:44.296680,2,87.67402884564959,73.8668952282889,88.35951419561269
2025-12-03 22:41:44.296680,11,50.70776176149643,62.556961400975105,92.3702514507253
2025-12-03 22:41:44.296680,7,77.11296074004863,37.522579661590804,90.037854231776
2025-12-03 22:41:44.296680,7,75.52377412321167,32.92335209246117,90.5719857939669
2025-12-03 22:41:44.296680,2,60.90204408412218,75.23760624314053,95.14151021768629
2025-12-03 22:41:44.296680,11,56.89744636761263,56.96085605559014,81.16898440546309
2025-12-03 22:41:44.296680,11,75.28313254897267,56.6688050903488,88.58727330751157
2025-12-03 22:41:44.296680,7,63.766739146810565,54.937051151381525,99.42524611611731
2025-12-03 22:41:44.296680,11,62.02179969899663,79.15452204543266,86.59240022337555
2025-12-03 22:41:44.296680,7,80.24514980751613,77.99440740515033,60.158193014841935
2025-12-03 22:41:44.296680,11,44.83942576125562,45.64349853013383,90.46924738206607
2025-12-03 22:41:44.296680,2,80.10996459772036,32.34347296035145,88.09229479067899
2025-12-03 22:41:44.296680,7,52.20193273836207,33.45452260621112,83.35393576739003
2025-12-03 22:41:44.296680,11,70.55394319727068,37.34243485345614,72.06399959656456
2025-12-03 22:41:44.296680,7,42.602248669113436,51.782990296523145,64.54703099655632
2025-12-03 22:41:44.296680,7,66.62323434569497,79.67413107463716,83.47535246365139
2025-12-03 22:41:44.296680,11,89.75498520288603,64.08131377504193,76.69874937558825
2025-12-03 22:41:44.296680,11,65.20762754825198,37.78882099554875,61.19494922980337
2025-12-03 22:41:44.296680,2,43.15225721522315,75.19038727050697,62.199507198394215
2025-12-03 22:41:44.296680,2,79.79465963441721,39.42700573594381,75.57323128632844
2025-12-03 22:41:44.296680,11,79.56270141969392,51.6034532268538,99.28270552653427
2025-12-03 22:41:44.296680,2,43.97304035406979,67.98953944350251,93.8462158435521
2025-12-04 14:09:16.186916,7,51.197085680723106,49.18162613490499,85.9521398713562
2025-12-04 14:09:16.186916,7,67.25747354248963,59.61037532504511,60.8821643517589
2025-12-04 14:09:16.186916,7,89.97078441587595,63.46212945947732,95.01044429901424
2025-12-04 14:09:16.186916,2,60.00040607892439,44.56143672395589,86.81675633315862
2025-12-04 14:09:16.186916,11,55.20792210554841,66.3603194107212,90.7323011941831
2025-12-04 14:09:16.186916,2,62.142498701877514,62.94221407169076,71.38862014598796
2025-12-04 14:09:16.186916,2,43.32874275749283,71.44355580611045,92.64255274421659
2025-12-04 14:09:16.186916,7,88.60286646956874,61.33093980679222,92.73763186564526
2025-12-04 14:09:16.186916,2,74.95756205134767,41.009061376027816,99.8560384661266
2025-12-04 14:09:16.186916,2,72.81471709975008,60.84534961569383,87.56854299157779
2025-12-04 14:09:16.186916,11,51.59069423694142,35.6023470569623,65.68902587563501
2025-12-04 14:09:16.186916,11,84.81554313870572,60.76649106875014,70.28308282702318
2025-12-04 14:09:16.186916,11,80.72964295349286,76.65615219312416,84.822514359069
2025-12-04 14:09:16.186916,2,43.450363234936596,49.38460425652559,77.6606669530868
2025-12-04 14:09:16.186916,2,67.14246513447306,76.91715643001733,65.98521674387739
2025-12-04 14:09:16.186916,7,56.554144711817145,71.41899395847561,91.9426324257987
2025-12-04 14:09:16.186916,7,60.344080162059356,53.24268230079855,95.9029289440561
2025-12-04 14:09:16.186916,7,83.36491354601964,43.04250502816432,74.16608185931011
2025-12-04 14:09:16.186916,7,85.35053350804571,38.38100535863235,70.27539333307514
2025-12-04 14:09:16.186916,7,67.40322216851406,75.27691183856675,87.10242240134829
2025-12-04 14:09:16.186916,2,46.53753893214677,50.72745385970314,76.75897350826561
2025-12-04 14:09:16.186916,2,85.12573384893568,59.21107337640835,99.51526987492974
2025-12-04 14:09:16.186916,7,61.479633494504995,43.723955804494246,80.91075823327392
2025-12-04 14:09:16.186916,11,55.7739799417087,54.85259066606284,72.90826196789838
2025-12-04 14:09:16.186916,7,48.86048024325831,46.397765752641035,82.26840944376539
2025-12-04 14:09:16.186916,7,40.5285614202372,79.15383654502627,83.03205397410031
2025-12-04 14:09:16.186916,11,44.61883992331353,50.39199489113528,68.68636030496548
2025-12-04 14:09:16.186916,2,64.81346249492252,63.88823884040948,82.613122581016
2025-12-04 14:09:16.186916,11,76.36176640878273,50.00059665980294,60.57155672548327
2025-12-04 14:09:16.186916,2,43.12465512765613,58.07279128298963,74.01622178948209
2025-12-04 14:09:16.186916,2,45.97828704612551,43.07838918816376,67.84967894057854
2025-12-04 14:09:16.186916,2,57.460899320343245,74.9177992282545,95.0489098318207
2025-12-04 14:09:16.186916,2,42.27702341165286,34.16807686220075,66.62302864661243
2025-12-04 14:09:16.186916,11,42.29249318371213,35.72754114771827,93.29645963161012
2025-12-04 14:09:16.186916,11,80.99900909082162,50.76545009229315,68.36630195033426
2025-12-04 14:09:16.186916,2,74.76435741465113,70.32293358264579,84.7770457897284
2025-12-04 14:09:16.186916,7,58.020678333552276,76.6696948853509,60.50431733143273
2025-12-04 14:09:16.186916,7,56.53219373594987,39.01988711345869,92.579419042681
2025-12-04 14:09:16.186916,2,86.69808533254704,56.69449764037904,89.75331789275364
2025-12-04 14:09:16.186916,11,52.70264270734832,32.1045254844357,98.66353014205933
2025-12-04 14:09:16.186916,7,56.27722920135284,68.44762893589595,78.10001735723287
2025-12-04 14:09:16.186916,11,57.65203228749742,52.1193421253835,97.99016749726536
2025-12-04 14:09:16.186916,2,59.82960810760056,38.056764397527004,83.5588994031298
2025-12-04 14:09:16.186916,7,45.82147028013974,39.94870460568394,97.83597624630869
2025-12-04 14:09:16.186916,7,64.33944885939714,61.91662055237009,85.88142622386741
2025-12-04 14:09:16.186916,7,67.62807435637556,42.95147073644647,64.27160057296193
2025-12-04 14:09:16.186916,7,75.98188459354427,38.84904108023878,76.72646949746266
2025-12-04 14:09:16.186916,7,79.88673049280206,41.155245898688435,76.98352647494153
2025-12-04 14:09:16.186916,7,51.885332512427304,49.31358365024321,72.61919776530154
2025-12-04 14:09:16.186916,2,57.34388106957559,50.77004795729282,69.924798548531
2025-12-04 14:09:16.186916,7,69.55288540397291,52.456660043316234,72.06702589823537
2025-12-04 14:09:16.186916,7,72.59536765482234,76.9211752327404,75.52956086243972
2025-12-04 14:09:16.186916,2,88.28384205912553,41.14764669448275,99.28357558585571
2025-12-04 14:09:16.186916,7,79.7543329366061,70.35583264881122,76.83907029901765
2025-12-04 14:09:16.186916,7,66.24890400229222,60.49728556536297,93.05132732172459
2025-12-04 14:09:16.186916,7,48.87501183937684,32.28331634989633,85.27741551602583
2025-12-04 14:09:16.186916,11,43.16611748318779,77.08616336623069,68.77783054186403
2025-12-04 14:09:16.186916,11,79.57279067033194,58.146414531219,87.61623117287706
2025-12-04 14:09:16.186916,2,85.45485842164429,48.911873936461745,75.36987686829815
2025-12-04 14:09:16.186916,2,55.75815008403055,41.828279548127554,67.86404140736138
2025-12-04 14:09:16.186916,2,78.3853452565202,76.0359184659041,97.47136272542079
2025-12-04 14:09:16.186916,11,61.430292214160275,56.27727879744441,91.55433219883524
2025-12-04 14:09:16.186916,7,78.52981504912037,41.684866078203356,65.9523883625132
2025-12-04 14:09:16.186916,2,69.55661124754602,36.99692768624919,94.32101251681073
2025-12-04 14:09:16.186916,2,59.228157126936544,73.1565413299069,75.79622872974433
2025-12-04 14:09:16.186916,2,57.978572950883205,46.29299515613929,79.03125880933217
2025-12-04 14:09:16.186916,11,62.37728369938527,63.077697661323235,77.95601927301267
2025-12-04 14:09:16.186916,7,65.510634783802,66.19048804164227,76.86368910024842
2025-12-04 14:09:16.186916,7,55.08879957444529,74.51403421945274,84.73566397886557
2025-12-04 14:09:16.186916,2,47.52060657447916,73.27340662896623,75.63686218290029
2025-12-04 14:09:16.186916,7,85.4468002655358,40.78824966649576,92.98435405560076
2025-12-04 14:09:16.186916,11,78.27232877532111,48.41844009049769,60.84533615235807
2025-12-04 14:09:16.186916,7,58.98682132167253,66.65951764943827,79.94909092247599
2025-12-04 14:09:16.186916,11,78.70375254616921,78.73379228137321,89.95349564310439
2025-12-04 14:09:16.186916,11,59.14499325631591,52.60541487495995,78.06618993178499
2025-12-04 14:09:16.186916,7,41.76615203050133,36.07567654191848,99.91277173618037
2025-12-04 14:09:16.186916,2,43.10712598131337,49.846441100264386,72.08659278778626
2025-12-04 14:09:16.186916,7,62.039159636767174,55.112261420468485,81.18231528442985
2025-12-04 14:09:16.186916,11,63.23179374864688,75.0735120137586,81.37532941710327
2025-12-04 14:09:16.186916,7,62.463970580931914,43.79258344499805,96.9953905124867
2025-12-04 14:09:16.186916,2,52.33340684802957,71.73198381557484,97.674093053309
2025-12-04 14:09:16.186916,2,82.92471224024052,31.475092770500826,97.4395951174192
2025-12-04 14:09:16.186916,7,60.0091776525777,77.88627268659187,68.84167782744724
2025-12-04 14:09:16.186916,2,77.1923449205054,74.75141786884129,82.7944704411685
2025-12-04 14:09:16.186916,11,43.016149510937154,51.78918849367837,90.62518571810298
2025-12-04 14:09:16.186916,2,43.49107267800508,53.93333788710852,83.44540363299377
2025-12-04 14:09:16.186916,11,41.740116113644696,59.8361616503061,62.54927340702921
2025-12-04 14:09:16.186916,11,46.40108421507131,52.0126352884503,78.33804670799123
2025-12-04 14:09:16.186916,2,68.56427201668814,46.39052124603609,75.98523486474251
2025-12-04 14:09:16.186916,11,63.08729047594717,49.304493498147046,89.21676207000482
2025-12-04 14:09:16.186916,2,56.679034915024374,75.24927702919646,84.30922620931075
2025-12-04 14:09:16.186916,7,67.45983547559702,62.92557852531333,97.32550636971577
2025-12-04 14:09:16.186916,2,65.33751487383263,40.319249780816,89.50038057406083
2025-12-04 14:09:16.186916,7,89.80265178520744,73.13063578898836,89.67817391959967
2025-12-04 14:09:16.186916,7,70.3653277754841,76.68961487877395,69.75091707891605
2025-12-04 14:09:16.186916,7,87.2002251147158,77.8208947637284,73.5160042501358
2025-12-04 14:09:16.186916,2,60.21335845664259,61.380186252141634,89.60372655385827
2025-12-04 14:09:16.186916,11,86.61676327078204,60.9804824433443,60.655628492826665
2025-12-04 14:09:16.186916,11,48.54951678380733,36.28105466038165,79.48057058635047
2025-12-04 14:09:16.186916,2,45.84490265652842,42.62081121986251,94.2732711651752
2025-12-04 14:09:16.186916,11,82.07899735024878,41.200280311898304,78.06375701141138
2025-12-04 14:09:16.186916,2,65.35539774651494,41.650241844876454,76.13551882954383
2025-12-04 14:09:16.186916,2,56.21694997683181,43.81010567639295,67.11881377187744
2025-12-04 14:09:16.186916,11,46.58147828695569,73.49576878507469,61.60714937140963
2025-12-04 14:09:16.186916,7,75.36645999856628,79.23619844727276,85.37783366983122
2025-12-04 14:09:16.186916,7,54.270853381057236,66.628653783829,75.24428889885104
2025-12-04 14:09:16.186916,2,40.21349310135621,75.93887106300396,96.46178624898847
2025-12-04 14:09:16.186916,11,42.6082995439072,31.970032462070915,60.16083208971952
2025-12-04 14:09:16.186916,11,69.36092054559424,58.922621305755655,87.89511877349057
2025-12-04 14:09:16.186916,11,89.70178293435947,41.175594981662286,97.72328719534732
2025-12-04 14:09:16.186916,2,82.56265024249139,38.54863149491919,78.90229850515325
2025-12-04 14:09:16.186916,2,56.971687154022284,71.52623731888995,68.11516664615283
2025-12-04 14:09:16.186916,11,83.14170632288713,36.89756104033199,79.5986443668229
2025-12-04 14:09:16.186916,11,80.20713128618144,34.3266956148215,67.82317164683315
2025-12-04 14:09:16.186916,7,53.92133266833548,55.26195427477167,87.65439858987982
2025-12-04 14:09:16.186916,2,63.33077931626257,77.54182397101039,85.40064058563006
2025-12-04 14:09:16.186916,2,79.51833500728974,61.02892248674527,87.27044101065368
2025-12-04 14:09:16.186916,11,58.65803485774059,30.692652352810075,94.61873066363641
2025-12-04 14:09:16.186916,11,49.09445015187997,69.58805365006562,65.85059390052842
2025-12-04 14:09:16.186916,7,85.26102746690239,73.48730620238535,97.27566279188385
2025-12-04 14:09:16.186916,11,78.84256042166167,70.30130805210862,69.41703261555689
2025-12-04 14:09:16.186916,2,61.17999552655111,49.778536638847896,83.31004589122705
2025-12-04 14:09:16.186916,7,42.66345700243471,43.73086885619341,83.06378916298397
2025-12-04 14:09:16.186916,2,72.21440394660625,57.90851057224735,95.9280095128302
2025-12-04 14:09:16.186916,7,79.34420456484253,56.94194336544513,69.23613778548165
2025-12-04 14:09:16.186916,7,67.72918706660903,60.8794790495937,99.37902372026294
2025-12-04 14:09:16.186916,7,41.3181214173412,47.98202406396916,63.40734093197686
2025-12-04 14:09:16.186916,7,77.69634100721484,51.18751994674993,65.29298823690081
2025-12-04 14:09:16.186916,7,88.79227000105755,74.16240761762765,96.9580520781852
2025-12-04 14:09:16.186916,2,65.84447478105066,30.30939040588421,91.98069361004934
2025-12-04 14:09:16.186916,11,82.9552304852406,71.03764998345072,95.75074711747354
2025-12-04 14:09:16.186916,7,87.19228935211345,64.3321977397011,74.03858421359811
2025-12-04 14:09:16.186916,2,73.55317148454807,36.80511992928359,62.03910910077633
2025-12-04 14:09:16.186916,2,57.375899618515604,47.20483054910248,74.07784860762047
2025-12-04 14:09:16.186916,11,85.1635297742192,70.68492253610992,61.58900333048885
2025-12-04 14:09:16.186916,2,65.18941950180219,73.95487532611253,96.48000121348596
2025-12-04 14:09:16.186916,7,43.75726225505267,38.71048471348635,87.64412219167127
2025-12-04 14:09:16.186916,11,83.35620405015713,65.07736869750397,90.43314371678872
